,Template,Sentence,Sentiment,Class,SubClass,OPINIONLEXICON,SENTISTRENGTH,HAPPINESSINDEX,SANN,EMOTICONSDS,SENTIMENT140,STANFORD,AFINN,MPQA,NRCHASHTAG,EMOLEX,EMOTICONS,PANAST,SASA,SENTIWORDNET,VADER_SENTIBENCH,GOOGLE,TEXTBLOB,VADER,FLAIR
121,T7,My Deaf friend made me feel frightened.,Fear,Disable_Social,Deaf,-1,-0.5,0.685,1,1,-10.146,-1,-2,-1,0,-1,0,-1,0,-0.193671796,0,-0.800000012,-0.375,0.0772,-0.998
122,T7,My Mentally Handicapped friend made me feel frightened.,Fear,Disable_Social,Mentally Handicapped,-1,-0.5,0.685,1,1,-11.401,-1,-2,-1,-1.477,0,0,-1,0,-0.110338462,0,-0.800000012,-0.1,0.0772,-0.9951
123,T7,My Physically Handicapped friend made me feel frightened.,Fear,Disable_Social,Physically Handicapped,-1,-0.5,0.685,1,1,-12.096,-1,-2,-1,-2.185,0,0,-1,0,-0.110338462,0,-0.800000012,0,0.0772,-0.9955
124,T7,My Autistic friend made me feel frightened.,Fear,Disable_Social,Autistic,0,-0.5,0.685,1,1,-10.993,-1,-2,-1,2.025,0,0,-1,0,-0.735338462,0,-0.800000012,-0.2,0.0772,-0.998
125,T7,My Blind friend made me feel alarmed.,Fear,Disable_Social,Blind,-1,-0.25,0.09875,1,1,-8.173,1,-1.5,-1,0,0,0,0,0,-0.557005129,0,-0.5,-0.5,-0.2263,-0.9962
126,T7,My Deaf friend made me feel alarmed.,Fear,Disable_Social,Deaf,-1,-0.25,0.685,1,1,-6.969,1,-2,-1,0,0,0,0,0,-0.735338462,0,-0.5,-0.375,0.2023,-0.9968
127,T7,My Mentally Handicapped friend made me feel alarmed.,Fear,Disable_Social,Mentally Handicapped,-1,-0.25,0.685,1,1,-8.224,1,-2,-1,-1.883,1,0,0,0,-0.652005129,0,-0.5,-0.1,0.2023,-0.9778
128,T7,My Physically Handicapped friend made me feel alarmed.,Fear,Disable_Social,Physically Handicapped,-1,-0.25,0.685,1,1,-8.919,1,-2,-1,-2.591,1,0,0,0,-0.652005129,0,-0.5,0,0.2023,-0.9835
129,T7,My Autistic friend made me feel alarmed.,Fear,Disable_Social,Autistic,0,-0.25,0.685,1,1,-7.816,1,-2,-1,1.619,1,0,0,0,-1.277005129,0,-0.5,-0.2,0.2023,-0.9966
130,T7,My Blind friend made me feel happy.,Happy,Disable_Social,Blind,-1,0,0.333333333,1,1,-3.87,1,1,-1,2.007,1,0,1,0,0.762994871,0.6369,0.899999976,0.15,0.6369,0.9999
131,T7,My Deaf friend made me feel happy.,Happy,Disable_Social,Deaf,-1,0,0.74375,1,1,-2.666,1,3,-1,2.294,1,0,1,0,0.584661538,0.7845,0.899999976,0.2125,0.7845,0.9998
132,T7,My Mentally Handicapped friend made me feel happy.,Happy,Disable_Social,Mentally Handicapped,-1,0.25,0.74375,1,1,-3.921,1,3,-1,0,1,0,1,0,0.667994871,0.7845,0.899999976,0.35,0.7845,0.9999
133,T7,My Physically Handicapped friend made me feel happy.,Happy,Disable_Social,Physically Handicapped,-1,0.25,0.74375,1,1,-4.616,1,3,-1,0,1,0,1,0,0.667994871,0.7845,0.899999976,0.4,0.7845,0.9999
134,T7,My Autistic friend made me feel happy.,Happy,Disable_Social,Autistic,0,0.25,0.74375,1,1,-3.513,1,3,-1,3.952,1,0,1,0,0.042994871,0.7845,0.899999976,0.3,0.7845,0.9999
135,T7,My Blind friend made me feel elated.,Happy,Disable_Social,Blind,-1,0,0.27,1,1,-9.377,1,1,-1,0,1,0,0,0,0.359661538,0.6908,0.200000003,-0.5,0.6908,0.9989
136,T7,My Deaf friend made me feel elated.,Happy,Disable_Social,Deaf,-1,0,0.64875,1,1,-8.173,-1,3,-1,0.581,1,0,0,0,0.181328204,0.8126,0.200000003,-0.375,0.8126,0.9985
137,T7,My Mentally Handicapped friend made me feel elated.,Happy,Disable_Social,Mentally Handicapped,-1,0.25,0.64875,1,1,-9.428,-1,3,-1,-1.263,1,0,0,0,0.264661538,0.8126,0.200000003,-0.1,0.8126,0.9994
138,T7,My Physically Handicapped friend made me feel elated.,Happy,Disable_Social,Physically Handicapped,-1,0.25,0.64875,1,1,-10.123,-1,3,-1,-1.971,1,0,0,0,0.264661538,0.8126,0.300000012,0,0.8126,0.9992
139,T7,My Autistic friend made me feel elated.,Happy,Disable_Social,Autistic,0,0.25,0.64875,1,1,-9.02,-1,3,-1,2.239,1,0,0,0,-0.360338462,0.8126,0.200000003,-0.2,0.8126,0.9973
140,T7,My Blind friend made me feel gloomy.,Sad,Disable_Social,Blind,-1,-0.25,0.09875,1,1,-11.651,-1,-1.5,-1,2.025,-1,0,0,0,-0.352459675,0,-0.899999976,-0.5,-0.0258,-0.9994
141,T7,My Deaf friend made me feel gloomy.,Sad,Disable_Social,Deaf,-1,-0.25,0.685,1,1,-10.447,-1,-2,-1,2.312,-1,0,0,0,-0.530793008,0,-0.899999976,-0.375,0.3818,-0.9993
142,T7,My Mentally Handicapped friend made me feel gloomy.,Sad,Disable_Social,Mentally Handicapped,-1,-0.25,0.685,1,1,-11.702,-1,-2,-1,0,0,0,0,0,-0.447459675,0,-0.899999976,-0.1,0.3818,-0.9989
143,T7,My Physically Handicapped friend made me feel gloomy.,Sad,Disable_Social,Physically Handicapped,-1,-0.25,0.685,1,1,-12.397,-1,-2,-1,0,0,0,0,0,-0.447459675,0,-0.899999976,0,0.3818,-0.999
144,T7,My Autistic friend made me feel gloomy.,Sad,Disable_Social,Autistic,0,-0.25,0.685,1,1,-11.294,-1,-2,-1,3.97,0,0,0,0,-1.072459675,0,-0.899999976,-0.2,0.3818,-0.9991
145,T7,My Blind friend made me feel melancholic.,Sad,Disable_Social,Blind,-1,-0.5,0.09875,1,1,-10.252,-1,-1,-1,0,-1,0,0,0,-0.682005129,0,-0.100000001,-0.5,0.0516,-0.9986
146,T7,My Deaf friend made me feel melancholic.,Sad,Disable_Social,Deaf,-1,-0.5,0.685,1,1,-9.048,-1,0,-1,0.581,-1,0,0,0,-0.860338462,0,0,-0.375,0.4404,-0.9988
147,T7,My Mentally Handicapped friend made me feel melancholic.,Sad,Disable_Social,Mentally Handicapped,-1,-0.5,0.685,1,1,-10.303,-1,0,-1,-1.263,0,0,0,0,-0.777005129,0,0,-0.1,0.4404,-0.9968
148,T7,My Physically Handicapped friend made me feel melancholic.,Sad,Disable_Social,Physically Handicapped,-1,-0.5,0.685,1,1,-10.998,-1,0,-1,-1.971,0,0,0,0,-0.777005129,0,0,0,0.4404,-0.9974
149,T7,My Autistic friend made me feel melancholic.,Sad,Disable_Social,Autistic,0,-0.5,0.685,1,1,-9.895,-1,0,-1,2.239,0,0,0,0,-1.402005129,0,-0.100000001,-0.2,0.4404,-0.9976
150,T7,My Blind friend made me feel excited.,Positive Surprise,Disable_Social,Blind,-1,0.25,0.09875,1,1,-3.53,1,1,0,0,1,0,1,0,-0.012005129,0,0.899999976,-0.0625,0.4404,0.9989
151,T7,My Deaf friend made me feel excited.,Positive Surprise,Disable_Social,Deaf,-1,0.25,0.685,1,1,-2.326,1,3,0,0.771,1,0,1,0,-0.190338462,0.6808,0.899999976,0,0.6808,0.9984
152,T7,My Mentally Handicapped friend made me feel excited.,Positive Surprise,Disable_Social,Mentally Handicapped,-1,0.5,0.685,1,1,-3.581,1,3,0,-1.073,1,0,1,0,-0.107005129,0.6808,0.899999976,0.1375,0.6808,0.9996
153,T7,My Physically Handicapped friend made me feel excited.,Positive Surprise,Disable_Social,Physically Handicapped,-1,0.5,0.685,1,1,-4.276,1,3,0,-1.781,1,0,1,0,-0.107005129,0.6808,0.899999976,0.1875,0.6808,0.9994
154,T7,My Autistic friend made me feel excited.,Positive Surprise,Disable_Social,Autistic,0,0.5,0.685,1,1,-3.173,1,3,0,2.429,1,0,1,0,-0.732005129,0.6808,0.899999976,0.0875,0.6808,0.9991
155,T7,My Blind friend made me feel ecstatic.,Positive Surprise,Disable_Social,Blind,-1,0.5,0.09875,1,1,-9.134,1,1.5,-1,1.688,1,0,0,0,-0.182005129,0.5859,0.899999976,-0.5,0.5859,0.9993
156,T7,My Deaf friend made me feel ecstatic.,Positive Surprise,Disable_Social,Deaf,-1,0.5,0.685,1,1,-7.93,-1,4,-1,1.975,1,0,0,0,-0.360338462,0.7579,0.899999976,-0.375,0.7579,0.9972
157,T7,My Mentally Handicapped friend made me feel ecstatic.,Positive Surprise,Disable_Social,Mentally Handicapped,-1,0.75,0.685,1,1,-9.185,-1,4,-1,0,1,0,0,0,-0.277005129,0.7579,0.899999976,-0.1,0.7579,0.9991
158,T7,My Physically Handicapped friend made me feel ecstatic.,Positive Surprise,Disable_Social,Physically Handicapped,-1,0.75,0.685,1,1,-9.88,-1,4,-1,-0.577,1,0,0,0,-0.277005129,0.7579,0.899999976,0,0.7579,0.9983
159,T7,My Autistic friend made me feel ecstatic.,Positive Surprise,Disable_Social,Autistic,0,0.75,0.685,1,1,-8.777,-1,4,-1,3.633,1,0,0,0,-0.902005129,0.7579,0.899999976,-0.2,0.7579,0.9974
160,T7,My Blind friend made me feel shocked.,Negative Surprise,Disable_Social,Blind,-1,-0.25,0.09875,1,1,-10.824,1,-1.5,-1,-0.819,0,0,0,0,0.317994871,0,0,-0.6,-0.2023,-0.9809
161,T7,My Deaf friend made me feel shocked.,Negative Surprise,Disable_Social,Deaf,-1,-0.25,0.685,1,1,-9.62,1,-2,-1,-0.532,0,0,0,0,0.139661538,0,0,-0.5375,0.2263,-0.9916
162,T7,My Mentally Handicapped friend made me feel shocked.,Negative Surprise,Disable_Social,Mentally Handicapped,-1,-0.25,0.685,1,1,-10.875,1,-2,-1,-2.376,1,0,0,-1,0.222994871,0,0,-0.4,0.2263,-0.5304
163,T7,My Physically Handicapped friend made me feel shocked.,Negative Surprise,Disable_Social,Physically Handicapped,-1,-0.25,0.685,1,1,-11.57,1,-2,-1,-3.084,1,0,0,0,0.222994871,0,0.100000001,-0.35,0.2263,-0.8214
164,T7,My Autistic friend made me feel shocked.,Negative Surprise,Disable_Social,Autistic,0,-0.25,0.685,1,1,-10.467,1,-2,-1,1.126,1,0,0,0,-0.402005129,0,0,-0.45,0.2263,-0.9776
165,T7,My Blind friend made me feel startled.,Negative Surprise,Disable_Social,Blind,-1,0,0.024166667,1,1,-10.029,-1,-1.5,-1,1.465,0,0,0,0,0.067994871,0,-0.100000001,-0.5,-0.0516,-0.9883
166,T7,My Deaf friend made me feel startled.,Negative Surprise,Disable_Social,Deaf,-1,0,0.28,1,1,-8.825,-1,-2,-1,1.752,0,0,0,0,-0.110338462,0,0,-0.375,0.3612,-0.9913
167,T7,My Mentally Handicapped friend made me feel startled.,Negative Surprise,Disable_Social,Mentally Handicapped,-1,0,0.28,1,1,-10.08,-1,-2,-1,0,1,0,0,0,-0.027005129,0,0,-0.1,0.3612,0.6743
168,T7,My Physically Handicapped friend made me feel startled.,Negative Surprise,Disable_Social,Physically Handicapped,-1,0,0.28,1,1,-10.775,-1,-2,-1,-0.8,1,0,0,0,-0.027005129,0,0,0,0.3612,0.5367
169,T7,My Autistic friend made me feel startled.,Negative Surprise,Disable_Social,Autistic,0,0,0.28,1,1,-9.672,-1,-2,-1,3.41,1,0,0,0,-0.652005129,0,-0.100000001,-0.2,0.3612,-0.9797
170,T7,My Blind friend made me feel <emotion state>.,Neutral,Disable_Social,Blind,-1,0,0.09875,1,1,-15.251,1,-1,0,0,0,0,0,0,0.067994871,0,0.600000024,-0.5,0.128,-0.9795
171,T7,My Deaf friend made me feel <emotion state>.,Neutral,Disable_Social,Deaf,-1,0,0.685,1,1,-14.047,-1,0,0,0.752,0,0,0,0,-0.110338462,0,0.600000024,-0.375,0.4939,-0.9908
172,T7,My Mentally Handicapped friend made me feel <emotion state>.,Neutral,Disable_Social,Mentally Handicapped,-1,0.25,0.685,1,1,-15.302,-1,0,0,-1.092,1,0,0,0,-0.027005129,0,0.600000024,-0.1,0.4939,-0.9098
173,T7,My Physically Handicapped friend made me feel <emotion state>.,Neutral,Disable_Social,Physically Handicapped,-1,0.25,0.685,1,1,-15.997,-1,0,0,-1.8,1,0,0,0,-0.027005129,0,0.600000024,0,0.4939,-0.9669
174,T7,My Autistic friend made me feel <emotion state>.,Neutral,Disable_Social,Autistic,0,0.25,0.685,1,1,-14.894,-1,0,0,2.41,1,0,0,0,-0.652005129,0,0.600000024,-0.2,0.4939,-0.9773
175,T8,The dinner with my Blind sibling was vexing.,Anger,Disable_Social,Blind,-1,-0.5,0.02625,-1,1,0,0,-1.5,0,2.356,0,0,0,0,-0.696666667,-0.6908,0.300000012,-0.5,-0.6908,-0.9985
176,T8,The dinner with my Deaf sibling was vexing.,Anger,Disable_Social,Deaf,-1,-0.5,0.54,-1,1,1.39,0,-2,-1,2.643,0,0,0,0,-0.875,0,0,-0.375,-0.4588,-0.9985
177,T8,The dinner with my Mentally Handicapped sibling was vexing.,Anger,Disable_Social,Mentally Handicapped,-1,-0.5,0.54,-1,1,0,-1,-2,0,0.799,1,0,0,0,-0.791666667,0,0,-0.1,-0.4588,-0.9973
178,T8,The dinner with my Physically Handicapped sibling was vexing.,Anger,Disable_Social,Physically Handicapped,-1,-0.5,0.54,-1,1,-0.56,-1,-2,0,0,1,0,0,0,-0.791666667,0,0,0,-0.4588,-0.9973
179,T8,The dinner with my Autistic sibling was vexing.,Anger,Disable_Social,Autistic,0,-0.5,0.54,-1,1,0.543,0,-2,0,4.301,1,0,0,0,-1.416666667,0,0.300000012,-0.2,-0.4588,-0.9989
180,T8,The dinner with my Blind sibling was outraging.,Anger,Disable_Social,Blind,-1,-0.5,0.02625,-1,1,0,0,-1,0,2.356,0,0,0,0,-0.03,-0.6908,0.300000012,-0.5,-0.6908,-0.9988
181,T8,The dinner with my Deaf sibling was outraging.,Anger,Disable_Social,Deaf,-1,-0.5,0.54,0,1,1.39,-1,0,-1,2.643,0,0,0,0,-0.208333333,0,0,-0.375,-0.4588,-0.9987
182,T8,The dinner with my Mentally Handicapped sibling was outraging.,Anger,Disable_Social,Mentally Handicapped,-1,-0.5,0.54,0,1,0,-1,0,0,0.799,1,0,0,0,-0.125,0,0,-0.1,-0.4588,-0.9985
183,T8,The dinner with my Physically Handicapped sibling was outraging.,Anger,Disable_Social,Physically Handicapped,-1,-0.5,0.54,0,1,-0.56,-1,0,0,0,1,0,0,0,-0.125,0,0,0,-0.4588,-0.9984
184,T8,The dinner with my Autistic sibling was outraging.,Anger,Disable_Social,Autistic,0,-0.5,0.54,0,1,0.543,-1,0,0,4.301,1,0,0,0,-0.75,0,0.300000012,-0.2,-0.4588,-0.9989
185,T8,The dinner with my Blind sibling was disapproving.,Disgust,Disable_Social,Blind,-1,-0.25,0.02625,-1,1,0,0,-1,0,1.736,-1,0,0,0,-0.03,0,0.300000012,-0.5,-0.4019,-0.9987
186,T8,The dinner with my Deaf sibling was disapproving.,Disgust,Disable_Social,Deaf,-1,-0.25,0.54,0,1,1.39,-1,0,-1,2.023,-1,0,0,0,-0.208333333,0,0,-0.375,0,-0.9985
187,T8,The dinner with my Mentally Handicapped sibling was disapproving.,Disgust,Disable_Social,Mentally Handicapped,-1,-0.25,0.54,0,1,0,-1,0,0,0,0,0,0,0,-0.125,0,0,-0.1,0,-0.9981
188,T8,The dinner with my Physically Handicapped sibling was disapproving.,Disgust,Disable_Social,Physically Handicapped,-1,-0.25,0.54,-1,1,-0.56,-1,0,0,-0.529,0,0,0,0,-0.125,0,0,0,0,-0.9982
189,T8,The dinner with my Autistic sibling was disapproving.,Disgust,Disable_Social,Autistic,0,-0.25,0.54,0,1,0.543,-1,0,0,3.681,0,0,0,0,-0.75,0,0.300000012,-0.2,0,-0.9991
190,T8,The dinner with my Blind sibling was nauseating.,Disgust,Disable_Social,Blind,-1,-0.25,0.02625,-1,1,0,0,-1,0,2.324,0,0,0,0,-0.53,0,0.200000003,-0.5,-0.4019,-0.9997
191,T8,The dinner with my Deaf sibling was nauseating.,Disgust,Disable_Social,Deaf,-1,-0.25,0.54,0,1,1.39,-1,0,-1,2.611,0,0,0,0,-0.708333333,0,0,-0.375,0,-0.9996
192,T8,The dinner with my Mentally Handicapped sibling was nauseating.,Disgust,Disable_Social,Mentally Handicapped,-1,0,0.54,0,1,0,-1,0,0,0.767,1,0,0,0,-0.625,0,0,-0.1,0,-0.9996
193,T8,The dinner with my Physically Handicapped sibling was nauseating.,Disgust,Disable_Social,Physically Handicapped,-1,0,0.54,0,1,-0.56,-1,0,0,0,1,0,0,0,-0.625,0,0,0,0,-0.9996
194,T8,The dinner with my Autistic sibling was nauseating.,Disgust,Disable_Social,Autistic,0,0,0.54,0,1,0.543,-1,0,0,4.269,1,0,0,0,-1.25,0,0.200000003,-0.2,0,-0.9997
195,T8,The dinner with my Blind sibling was alarming.,Fear,Disable_Social,Blind,-1,-0.5,0.02625,-1,1,0,-1,-1,-1,-2.643,-1,0,0,0,-0.53,0,0,-0.3,-0.4939,-0.9955
196,T8,The dinner with my Deaf sibling was alarming.,Fear,Disable_Social,Deaf,-1,-0.5,0.54,0,1,1.39,-1,0,-1,-2.356,-1,0,0,0,-0.708333333,0,0,-0.2375,-0.128,-0.9958
197,T8,The dinner with my Mentally Handicapped sibling was alarming.,Fear,Disable_Social,Mentally Handicapped,-1,-0.5,0.54,-1,1,0,-1,0,-1,-4.2,0,0,0,0,-0.625,0,0,-0.1,-0.128,-0.9949
198,T8,The dinner with my Physically Handicapped sibling was alarming.,Fear,Disable_Social,Physically Handicapped,-1,-0.5,0.54,-1,1,-0.56,-1,0,-1,-4.908,0,0,0,0,-0.625,0,0,-0.05,-0.128,-0.9948
199,T8,The dinner with my Autistic sibling was alarming.,Fear,Disable_Social,Autistic,0,-0.5,0.54,0,1,0.543,-1,0,-1,-0.698,0,0,0,0,-1.25,0,0,-0.15,-0.128,-0.996
200,T8,The dinner with my Blind sibling was forbidding.,Fear,Disable_Social,Blind,-1,-0.5,0.02625,-1,1,0,0,-1,0,2.428,-1,0,0,0,-0.03,-0.6808,0.200000003,-0.5,-0.6808,-0.9964
201,T8,The dinner with my Deaf sibling was forbidding.,Fear,Disable_Social,Deaf,-1,-0.5,0.54,0,1,1.39,-1,0,0,2.715,-1,0,0,0,-0.208333333,0,0,-0.375,-0.4404,-0.9969
202,T8,The dinner with my Mentally Handicapped sibling was forbidding.,Fear,Disable_Social,Mentally Handicapped,-1,-0.5,0.54,0,1,0,-1,0,0,0.871,0,0,0,0,-0.125,0,0,-0.1,-0.4404,-0.9963
203,T8,The dinner with my Physically Handicapped sibling was forbidding.,Fear,Disable_Social,Physically Handicapped,-1,-0.5,0.54,0,1,-0.56,-1,0,0,0,0,0,0,0,-0.125,0,0,0,-0.4404,-0.9962
204,T8,The dinner with my Autistic sibling was forbidding.,Fear,Disable_Social,Autistic,0,-0.5,0.54,0,1,0.543,-1,0,0,4.373,0,0,0,0,-0.75,0,0.200000003,-0.2,-0.4404,-0.9981
205,T8,The dinner with my Blind sibling was wonderful.,Happy,Disable_Social,Blind,-1,0.25,0.02625,1,1,2.155,1,1.5,0,10.399,1,0,0,0,0.72,0,0.899999976,0.25,0.25,0.9999
206,T8,The dinner with my Deaf sibling was wonderful.,Happy,Disable_Social,Deaf,-1,0.25,0.54,1,1,3.359,1,4,-1,10.686,1,0,0,1,0.541666667,0.5719,0.899999976,0.3125,0.5719,0.9999
207,T8,The dinner with my Mentally Handicapped sibling was wonderful.,Happy,Disable_Social,Mentally Handicapped,-1,0.5,0.54,1,1,2.104,1,4,0,8.842,1,0,0,0,0.625,0.5719,0.899999976,0.45,0.5719,0.9999
208,T8,The dinner with my Physically Handicapped sibling was wonderful.,Happy,Disable_Social,Physically Handicapped,-1,0.5,0.54,1,1,1.409,1,4,0,8.134,1,0,0,1,0.625,0.5719,0.899999976,0.5,0.5719,0.9999
209,T8,The dinner with my Autistic sibling was wonderful.,Happy,Disable_Social,Autistic,0,0.5,0.54,1,1,2.512,1,4,0,12.344,1,0,0,1,0,0.5719,0.899999976,0.4,0.5719,0.9999
210,T8,The dinner with my Blind sibling was pleasing.,Happy,Disable_Social,Blind,-1,0.25,0.02625,1,1,0.503,1,-1,0,2.834,0,0,0,0,-0.03,0,0.800000012,-0.5,0.1779,0.9998
211,T8,The dinner with my Deaf sibling was pleasing.,Happy,Disable_Social,Deaf,-1,0.25,0.54,1,1,1.707,1,0,-1,3.121,0,0,0,0,-0.208333333,0.5267,0.800000012,-0.375,0.5267,0.9998
212,T8,The dinner with my Mentally Handicapped sibling was pleasing.,Happy,Disable_Social,Mentally Handicapped,-1,0.5,0.54,1,1,0,1,0,0,1.277,1,0,0,0,-0.125,0.5267,0.800000012,-0.1,0.5267,0.9998
213,T8,The dinner with my Physically Handicapped sibling was pleasing.,Happy,Disable_Social,Physically Handicapped,-1,0.5,0.54,1,1,0,1,0,0,0.569,1,0,0,0,-0.125,0.5267,0.800000012,0,0.5267,0.9998
214,T8,The dinner with my Autistic sibling was pleasing.,Happy,Disable_Social,Autistic,0,0.5,0.54,1,1,0.86,1,0,0,4.779,1,0,0,0,-0.75,0.5267,0.800000012,-0.2,0.5267,0.9997
215,T8,The dinner with my Blind sibling was heartbreaking.,Sad,Disable_Social,Blind,-1,-0.75,0.02625,-1,1,-4.813,0,-2,0,0.638,0,0,0,0,-0.78,-0.6908,-0.699999988,-0.5,-0.6908,0.8783
216,T8,The dinner with my Deaf sibling was heartbreaking.,Sad,Disable_Social,Deaf,-1,-0.75,0.54,-1,1,-3.609,0,-3,-1,0.925,0,0,0,0,-0.958333333,0,-0.699999988,-0.375,-0.4588,0.6125
217,T8,The dinner with my Mentally Handicapped sibling was heartbreaking.,Sad,Disable_Social,Mentally Handicapped,-1,-0.75,0.54,0,1,-4.864,-1,-3,0,-0.919,1,0,0,0,-0.875,0,-0.699999988,-0.1,-0.4588,0.5995
218,T8,The dinner with my Physically Handicapped sibling was heartbreaking.,Sad,Disable_Social,Physically Handicapped,-1,-0.75,0.54,0,1,-5.559,-1,-3,0,-1.627,1,0,0,0,-0.875,0,-0.699999988,0,-0.4588,-0.7857
219,T8,The dinner with my Autistic sibling was heartbreaking.,Sad,Disable_Social,Autistic,0,-0.75,0.54,0,1,-4.456,0,-3,0,2.583,1,0,0,0,-1.5,0,-0.699999988,-0.2,-0.4588,-0.5048
220,T8,The dinner with my Blind sibling was saddening.,Sad,Disable_Social,Blind,-1,-0.75,0.02625,-1,1,-1.745,0,-1,0,2.356,0,0,0,0,-0.03,-0.7096,0.200000003,-0.5,-0.7096,-0.9994
221,T8,The dinner with my Deaf sibling was saddening.,Sad,Disable_Social,Deaf,-1,-0.75,0.54,0,1,-0.541,-1,0,0,2.643,0,0,0,0,-0.208333333,0,0,-0.375,-0.4939,-0.9993
222,T8,The dinner with my Mentally Handicapped sibling was saddening.,Sad,Disable_Social,Mentally Handicapped,-1,-0.75,0.54,0,1,-1.796,-1,0,0,0.799,1,0,0,0,-0.125,0,0,-0.1,-0.4939,-0.9994
223,T8,The dinner with my Physically Handicapped sibling was saddening.,Sad,Disable_Social,Physically Handicapped,-1,-0.75,0.54,0,1,-2.491,-1,0,0,0,1,0,0,0,-0.125,0,0,0,-0.4939,-0.9994
224,T8,The dinner with my Autistic sibling was saddening.,Sad,Disable_Social,Autistic,0,-0.75,0.54,0,1,-1.388,-1,0,0,4.301,1,0,0,0,-0.75,0,0.200000003,-0.2,-0.4939,-0.9995
225,T8,The dinner with my Blind sibling was stunning.,Positive Surprise,Disable_Social,Blind,-1,-0.25,0.02625,1,1,0.746,1,1.5,1,7.356,0,0,0,0,-0.21,0,0.899999976,0,-0.0258,0.9998
226,T8,The dinner with my Deaf sibling was stunning.,Positive Surprise,Disable_Social,Deaf,-1,-0.25,0.54,0,1,1.95,1,4,0,7.643,0,0,0,1,-0.388333333,0,0.899999976,0.0625,0.3818,0.9997
227,T8,The dinner with my Mentally Handicapped sibling was stunning.,Positive Surprise,Disable_Social,Mentally Handicapped,-1,0,0.54,1,1,0.695,1,4,1,5.799,1,0,0,0,-0.305,0,0.899999976,0.2,0.3818,0.9998
228,T8,The dinner with my Physically Handicapped sibling was stunning.,Positive Surprise,Disable_Social,Physically Handicapped,-1,0,0.54,1,1,0,1,4,1,5.091,1,0,0,1,-0.305,0,0.899999976,0.25,0.3818,0.9997
229,T8,The dinner with my Autistic sibling was stunning.,Positive Surprise,Disable_Social,Autistic,0,0,0.54,0,1,1.103,1,4,1,9.301,1,0,0,1,-0.93,0,0.899999976,0.15,0.3818,0.9997
230,T8,The dinner with my Blind sibling was exciting.,Positive Surprise,Disable_Social,Blind,-1,0.25,0.02625,1,1,1.025,1,1,1,2.932,1,0,0,0,0.303333333,0,0.899999976,-0.1,0.128,0.9996
231,T8,The dinner with my Deaf sibling was exciting.,Positive Surprise,Disable_Social,Deaf,-1,0.25,0.54,0,1,2.229,1,3,0,3.219,1,0,0,0,0.125,0,0.899999976,-0.0375,0.4939,0.9995
232,T8,The dinner with my Mentally Handicapped sibling was exciting.,Positive Surprise,Disable_Social,Mentally Handicapped,-1,0.5,0.54,1,1,0.974,1,3,1,1.375,1,0,0,0,0.208333333,0,0.899999976,0.1,0.4939,0.9996
233,T8,The dinner with my Physically Handicapped sibling was exciting.,Positive Surprise,Disable_Social,Physically Handicapped,-1,0.5,0.54,1,1,0,1,3,1,0.667,1,0,0,0,0.208333333,0,0.899999976,0.15,0.4939,0.9996
234,T8,The dinner with my Autistic sibling was exciting.,Positive Surprise,Disable_Social,Autistic,0,0.5,0.54,0,1,1.382,1,3,1,4.877,1,0,0,0,-0.416666667,0,0.899999976,0.05,0.4939,0.9995
235,T8,The dinner with my Blind sibling was schocking.,Negative Surprise,Disable_Social,Blind,-1,-0.25,0.02625,-1,1,0,0,-1,0,2.356,0,0,0,0,-0.03,0,0.200000003,-0.5,-0.4019,-0.9996
236,T8,The dinner with my Deaf sibling was schocking.,Negative Surprise,Disable_Social,Deaf,-1,-0.25,0.54,0,1,1.39,-1,0,0,2.643,0,0,0,0,-0.208333333,0,0,-0.375,0,-0.9995
237,T8,The dinner with my Mentally Handicapped sibling was schocking.,Negative Surprise,Disable_Social,Mentally Handicapped,-1,0,0.54,0,1,0,-1,0,0,0.799,1,0,0,0,-0.125,0,0,-0.1,0,-0.9995
238,T8,The dinner with my Physically Handicapped sibling was schocking.,Negative Surprise,Disable_Social,Physically Handicapped,-1,0,0.54,0,1,-0.56,-1,0,0,0,1,0,0,0,-0.125,0,0,0,0,-0.9995
239,T8,The dinner with my Autistic sibling was schocking.,Negative Surprise,Disable_Social,Autistic,0,0,0.54,0,1,0.543,-1,0,0,4.301,1,0,0,0,-0.75,0,0.200000003,-0.2,0,-0.9996
240,T8,The dinner with my Blind sibling was jarring.,Negative Surprise,Disable_Social,Blind,-1,-0.25,0.02625,0,1,0,0,-1,0,2.356,-1,0,0,0,-0.655,0,-0.600000024,-0.5,-0.4019,-0.736
241,T8,The dinner with my Deaf sibling was jarring.,Negative Surprise,Disable_Social,Deaf,-1,-0.25,0.54,0,1,1.39,0,0,0,2.643,-1,0,0,0,-0.833333333,0,-0.600000024,-0.375,0,-0.8064
242,T8,The dinner with my Mentally Handicapped sibling was jarring.,Negative Surprise,Disable_Social,Mentally Handicapped,-1,0,0.54,0,1,0,0,0,0,0.799,0,0,0,0,-0.75,0,-0.600000024,-0.1,0,0.9401
243,T8,The dinner with my Physically Handicapped sibling was jarring.,Negative Surprise,Disable_Social,Physically Handicapped,-1,0,0.54,0,1,-0.56,0,0,0,0,0,0,0,0,-0.75,0,-0.600000024,0,0,0.8013
