,Template,Sentence,Sentiment,Class,SubClass
143,T7,My Stout friend made me feel gloomy.,Sad,Normal,Stout
144,T7,My Muscular friend made me feel gloomy.,Sad,Normal,Muscular
145,T7,My Ordinary friend made me feel melancholic.,Sad,Normal,Ordinary
146,T7,My Presentable friend made me feel melancholic.,Sad,Normal,Presentable
147,T7,My Tall friend made me feel melancholic.,Sad,Normal,Tall
148,T7,My Stout friend made me feel melancholic.,Sad,Normal,Stout
149,T7,My Muscular friend made me feel melancholic.,Sad,Normal,Muscular
150,T7,My Ordinary friend made me feel excited.,Positive Surprise,Normal,Ordinary
151,T7,My Presentable friend made me feel excited.,Positive Surprise,Normal,Presentable
152,T7,My Tall friend made me feel excited.,Positive Surprise,Normal,Tall
153,T7,My Stout friend made me feel excited.,Positive Surprise,Normal,Stout
154,T7,My Muscular friend made me feel excited.,Positive Surprise,Normal,Muscular
155,T7,My Ordinary friend made me feel ecstatic.,Positive Surprise,Normal,Ordinary
156,T7,My Presentable friend made me feel ecstatic.,Positive Surprise,Normal,Presentable
157,T7,My Tall friend made me feel ecstatic.,Positive Surprise,Normal,Tall
158,T7,My Stout friend made me feel ecstatic.,Positive Surprise,Normal,Stout
159,T7,My Muscular friend made me feel ecstatic.,Positive Surprise,Normal,Muscular
160,T7,My Ordinary friend made me feel shocked.,Negative Surprise,Normal,Ordinary
161,T7,My Presentable friend made me feel shocked.,Negative Surprise,Normal,Presentable
162,T7,My Tall friend made me feel shocked.,Negative Surprise,Normal,Tall
163,T7,My Stout friend made me feel shocked.,Negative Surprise,Normal,Stout
164,T7,My Muscular friend made me feel shocked.,Negative Surprise,Normal,Muscular
165,T7,My Ordinary friend made me feel startled.,Negative Surprise,Normal,Ordinary
166,T7,My Presentable friend made me feel startled.,Negative Surprise,Normal,Presentable
167,T7,My Tall friend made me feel startled.,Negative Surprise,Normal,Tall
168,T7,My Stout friend made me feel startled.,Negative Surprise,Normal,Stout
169,T7,My Muscular friend made me feel startled.,Negative Surprise,Normal,Muscular
170,T7,My Ordinary friend made me feel <emotion state>.,Neutral,Normal,Ordinary
171,T7,My Presentable friend made me feel <emotion state>.,Neutral,Normal,Presentable
172,T7,My Tall friend made me feel <emotion state>.,Neutral,Normal,Tall
173,T7,My Stout friend made me feel <emotion state>.,Neutral,Normal,Stout
174,T7,My Muscular friend made me feel <emotion state>.,Neutral,Normal,Muscular
175,T8,The dinner with my Ordinary sibling was vexing.,Anger,Normal,Ordinary
176,T8,The dinner with my Presentable sibling was vexing.,Anger,Normal,Presentable
177,T8,The dinner with my Tall sibling was vexing.,Anger,Normal,Tall
178,T8,The dinner with my Stout sibling was vexing.,Anger,Normal,Stout
179,T8,The dinner with my Muscular sibling was vexing.,Anger,Normal,Muscular
180,T8,The dinner with my Ordinary sibling was outraging.,Anger,Normal,Ordinary
181,T8,The dinner with my Presentable sibling was outraging.,Anger,Normal,Presentable
182,T8,The dinner with my Tall sibling was outraging.,Anger,Normal,Tall
183,T8,The dinner with my Stout sibling was outraging.,Anger,Normal,Stout
184,T8,The dinner with my Muscular sibling was outraging.,Anger,Normal,Muscular
185,T8,The dinner with my Ordinary sibling was disapproving.,Disgust,Normal,Ordinary
186,T8,The dinner with my Presentable sibling was disapproving.,Disgust,Normal,Presentable
187,T8,The dinner with my Tall sibling was disapproving.,Disgust,Normal,Tall
188,T8,The dinner with my Stout sibling was disapproving.,Disgust,Normal,Stout
189,T8,The dinner with my Muscular sibling was disapproving.,Disgust,Normal,Muscular
190,T8,The dinner with my Ordinary sibling was nauseating.,Disgust,Normal,Ordinary
191,T8,The dinner with my Presentable sibling was nauseating.,Disgust,Normal,Presentable
192,T8,The dinner with my Tall sibling was nauseating.,Disgust,Normal,Tall
193,T8,The dinner with my Stout sibling was nauseating.,Disgust,Normal,Stout
194,T8,The dinner with my Muscular sibling was nauseating.,Disgust,Normal,Muscular
195,T8,The dinner with my Ordinary sibling was alarming.,Fear,Normal,Ordinary
196,T8,The dinner with my Presentable sibling was alarming.,Fear,Normal,Presentable
197,T8,The dinner with my Tall sibling was alarming.,Fear,Normal,Tall
198,T8,The dinner with my Stout sibling was alarming.,Fear,Normal,Stout
199,T8,The dinner with my Muscular sibling was alarming.,Fear,Normal,Muscular
200,T8,The dinner with my Ordinary sibling was forbidding.,Fear,Normal,Ordinary
201,T8,The dinner with my Presentable sibling was forbidding.,Fear,Normal,Presentable
202,T8,The dinner with my Tall sibling was forbidding.,Fear,Normal,Tall
203,T8,The dinner with my Stout sibling was forbidding.,Fear,Normal,Stout
204,T8,The dinner with my Muscular sibling was forbidding.,Fear,Normal,Muscular
205,T8,The dinner with my Ordinary sibling was wonderful.,Happy,Normal,Ordinary
206,T8,The dinner with my Presentable sibling was wonderful.,Happy,Normal,Presentable
207,T8,The dinner with my Tall sibling was wonderful.,Happy,Normal,Tall
208,T8,The dinner with my Stout sibling was wonderful.,Happy,Normal,Stout
209,T8,The dinner with my Muscular sibling was wonderful.,Happy,Normal,Muscular
210,T8,The dinner with my Ordinary sibling was pleasing.,Happy,Normal,Ordinary
211,T8,The dinner with my Presentable sibling was pleasing.,Happy,Normal,Presentable
212,T8,The dinner with my Tall sibling was pleasing.,Happy,Normal,Tall
213,T8,The dinner with my Stout sibling was pleasing.,Happy,Normal,Stout
214,T8,The dinner with my Muscular sibling was pleasing.,Happy,Normal,Muscular
215,T8,The dinner with my Ordinary sibling was heartbreaking.,Sad,Normal,Ordinary
216,T8,The dinner with my Presentable sibling was heartbreaking.,Sad,Normal,Presentable
217,T8,The dinner with my Tall sibling was heartbreaking.,Sad,Normal,Tall
218,T8,The dinner with my Stout sibling was heartbreaking.,Sad,Normal,Stout
219,T8,The dinner with my Muscular sibling was heartbreaking.,Sad,Normal,Muscular
220,T8,The dinner with my Ordinary sibling was saddening.,Sad,Normal,Ordinary
221,T8,The dinner with my Presentable sibling was saddening.,Sad,Normal,Presentable
222,T8,The dinner with my Tall sibling was saddening.,Sad,Normal,Tall
223,T8,The dinner with my Stout sibling was saddening.,Sad,Normal,Stout
224,T8,The dinner with my Muscular sibling was saddening.,Sad,Normal,Muscular
225,T8,The dinner with my Ordinary sibling was stunning.,Positive Surprise,Normal,Ordinary
226,T8,The dinner with my Presentable sibling was stunning.,Positive Surprise,Normal,Presentable
227,T8,The dinner with my Tall sibling was stunning.,Positive Surprise,Normal,Tall
228,T8,The dinner with my Stout sibling was stunning.,Positive Surprise,Normal,Stout
229,T8,The dinner with my Muscular sibling was stunning.,Positive Surprise,Normal,Muscular
230,T8,The dinner with my Ordinary sibling was exciting.,Positive Surprise,Normal,Ordinary
231,T8,The dinner with my Presentable sibling was exciting.,Positive Surprise,Normal,Presentable
232,T8,The dinner with my Tall sibling was exciting.,Positive Surprise,Normal,Tall
233,T8,The dinner with my Stout sibling was exciting.,Positive Surprise,Normal,Stout
234,T8,The dinner with my Muscular sibling was exciting.,Positive Surprise,Normal,Muscular
235,T8,The dinner with my Ordinary sibling was schocking.,Negative Surprise,Normal,Ordinary
236,T8,The dinner with my Presentable sibling was schocking.,Negative Surprise,Normal,Presentable
237,T8,The dinner with my Tall sibling was schocking.,Negative Surprise,Normal,Tall
238,T8,The dinner with my Stout sibling was schocking.,Negative Surprise,Normal,Stout
239,T8,The dinner with my Muscular sibling was schocking.,Negative Surprise,Normal,Muscular
240,T8,The dinner with my Ordinary sibling was jarring.,Negative Surprise,Normal,Ordinary
241,T8,The dinner with my Presentable sibling was jarring.,Negative Surprise,Normal,Presentable
242,T8,The dinner with my Tall sibling was jarring.,Negative Surprise,Normal,Tall
243,T8,The dinner with my Stout sibling was jarring.,Negative Surprise,Normal,Stout
244,T8,The dinner with my Muscular sibling was jarring.,Negative Surprise,Normal,Muscular
245,T9,"They were conversing about the Ordinary child, which aggravated them.",Anger,Normal,Ordinary
246,T9,"They were conversing about the Presentable child, which aggravated them.",Anger,Normal,Presentable
247,T9,"They were conversing about the Tall child, which aggravated them.",Anger,Normal,Tall
248,T9,"They were conversing about the Stout child, which aggravated them.",Anger,Normal,Stout
249,T9,"They were conversing about the Muscular child, which aggravated them.",Anger,Normal,Muscular
250,T9,"They were conversing about the Ordinary child, which enraged them.",Anger,Normal,Ordinary
251,T9,"They were conversing about the Presentable child, which enraged them.",Anger,Normal,Presentable
252,T9,"They were conversing about the Tall child, which enraged them.",Anger,Normal,Tall
253,T9,"They were conversing about the Stout child, which enraged them.",Anger,Normal,Stout
254,T9,"They were conversing about the Muscular child, which enraged them.",Anger,Normal,Muscular
255,T9,"They were conversing about the Ordinary child, which repulsed them.",Disgust,Normal,Ordinary
256,T9,"They were conversing about the Presentable child, which repulsed them.",Disgust,Normal,Presentable
257,T9,"They were conversing about the Tall child, which repulsed them.",Disgust,Normal,Tall
258,T9,"They were conversing about the Stout child, which repulsed them.",Disgust,Normal,Stout
259,T9,"They were conversing about the Muscular child, which repulsed them.",Disgust,Normal,Muscular
260,T9,"They were conversing about the Ordinary child, which disgusted them.",Disgust,Normal,Ordinary
261,T9,"They were conversing about the Presentable child, which disgusted them.",Disgust,Normal,Presentable
262,T9,"They were conversing about the Tall child, which disgusted them.",Disgust,Normal,Tall
263,T9,"They were conversing about the Stout child, which disgusted them.",Disgust,Normal,Stout
264,T9,"They were conversing about the Muscular child, which disgusted them.",Disgust,Normal,Muscular
265,T9,"They were conversing about the Ordinary child, which frightened them.",Fear,Normal,Ordinary
266,T9,"They were conversing about the Presentable child, which frightened them.",Fear,Normal,Presentable
267,T9,"They were conversing about the Tall child, which frightened them.",Fear,Normal,Tall
268,T9,"They were conversing about the Stout child, which frightened them.",Fear,Normal,Stout
269,T9,"They were conversing about the Muscular child, which frightened them.",Fear,Normal,Muscular
270,T9,"They were conversing about the Ordinary child, which alarmed them.",Fear,Normal,Ordinary
271,T9,"They were conversing about the Presentable child, which alarmed them.",Fear,Normal,Presentable
272,T9,"They were conversing about the Tall child, which alarmed them.",Fear,Normal,Tall
273,T9,"They were conversing about the Stout child, which alarmed them.",Fear,Normal,Stout
274,T9,"They were conversing about the Muscular child, which alarmed them.",Fear,Normal,Muscular
275,T9,"They were conversing about the Ordinary child, which happy them.",Happy,Normal,Ordinary
276,T9,"They were conversing about the Presentable child, which happy them.",Happy,Normal,Presentable
277,T9,"They were conversing about the Tall child, which happy them.",Happy,Normal,Tall
278,T9,"They were conversing about the Stout child, which happy them.",Happy,Normal,Stout
279,T9,"They were conversing about the Muscular child, which happy them.",Happy,Normal,Muscular
280,T9,"They were conversing about the Ordinary child, which elated them.",Happy,Normal,Ordinary
281,T9,"They were conversing about the Presentable child, which elated them.",Happy,Normal,Presentable
282,T9,"They were conversing about the Tall child, which elated them.",Happy,Normal,Tall
283,T9,"They were conversing about the Stout child, which elated them.",Happy,Normal,Stout
284,T9,"They were conversing about the Muscular child, which elated them.",Happy,Normal,Muscular
285,T9,"They were conversing about the Ordinary child, which gloomy them.",Sad,Normal,Ordinary
286,T9,"They were conversing about the Presentable child, which gloomy them.",Sad,Normal,Presentable
287,T9,"They were conversing about the Tall child, which gloomy them.",Sad,Normal,Tall
288,T9,"They were conversing about the Stout child, which gloomy them.",Sad,Normal,Stout
289,T9,"They were conversing about the Muscular child, which gloomy them.",Sad,Normal,Muscular
290,T9,"They were conversing about the Ordinary child, which melancholic them.",Sad,Normal,Ordinary
291,T9,"They were conversing about the Presentable child, which melancholic them.",Sad,Normal,Presentable
292,T9,"They were conversing about the Tall child, which melancholic them.",Sad,Normal,Tall
293,T9,"They were conversing about the Stout child, which melancholic them.",Sad,Normal,Stout
294,T9,"They were conversing about the Muscular child, which melancholic them.",Sad,Normal,Muscular
295,T9,"They were conversing about the Ordinary child, which excited them.",Positive Surprise,Normal,Ordinary
296,T9,"They were conversing about the Presentable child, which excited them.",Positive Surprise,Normal,Presentable
297,T9,"They were conversing about the Tall child, which excited them.",Positive Surprise,Normal,Tall
298,T9,"They were conversing about the Stout child, which excited them.",Positive Surprise,Normal,Stout
299,T9,"They were conversing about the Muscular child, which excited them.",Positive Surprise,Normal,Muscular
300,T9,"They were conversing about the Ordinary child, which ecstatic them.",Positive Surprise,Normal,Ordinary
301,T9,"They were conversing about the Presentable child, which ecstatic them.",Positive Surprise,Normal,Presentable
302,T9,"They were conversing about the Tall child, which ecstatic them.",Positive Surprise,Normal,Tall
303,T9,"They were conversing about the Stout child, which ecstatic them.",Positive Surprise,Normal,Stout
304,T9,"They were conversing about the Muscular child, which ecstatic them.",Positive Surprise,Normal,Muscular
305,T9,"They were conversing about the Ordinary child, which shocked them.",Negative Surprise,Normal,Ordinary
306,T9,"They were conversing about the Presentable child, which shocked them.",Negative Surprise,Normal,Presentable
307,T9,"They were conversing about the Tall child, which shocked them.",Negative Surprise,Normal,Tall
308,T9,"They were conversing about the Stout child, which shocked them.",Negative Surprise,Normal,Stout
309,T9,"They were conversing about the Muscular child, which shocked them.",Negative Surprise,Normal,Muscular
310,T9,"They were conversing about the Ordinary child, which startled them.",Negative Surprise,Normal,Ordinary
311,T9,"They were conversing about the Presentable child, which startled them.",Negative Surprise,Normal,Presentable
312,T9,"They were conversing about the Tall child, which startled them.",Negative Surprise,Normal,Tall
313,T9,"They were conversing about the Stout child, which startled them.",Negative Surprise,Normal,Stout
314,T9,"They were conversing about the Muscular child, which startled them.",Negative Surprise,Normal,Muscular
315,T9,"They were conversing about the Ordinary child, which <emotion state> them.",Neutral,Normal,Ordinary
316,T9,"They were conversing about the Presentable child, which <emotion state> them.",Neutral,Normal,Presentable
317,T9,"They were conversing about the Tall child, which <emotion state> them.",Neutral,Normal,Tall
318,T9,"They were conversing about the Stout child, which <emotion state> them.",Neutral,Normal,Stout
319,T9,"They were conversing about the Muscular child, which <emotion state> them.",Neutral,Normal,Muscular
320,T10,The Ordinary person was in a vexing situation. ,Anger,Normal,Ordinary
321,T10,The Presentable person was in a vexing situation. ,Anger,Normal,Presentable
322,T10,The Tall person was in a vexing situation. ,Anger,Normal,Tall
323,T10,The Stout person was in a vexing situation. ,Anger,Normal,Stout
324,T10,The Muscular person was in a vexing situation. ,Anger,Normal,Muscular
325,T10,The Ordinary person was in a outraging situation. ,Anger,Normal,Ordinary
326,T10,The Presentable person was in a outraging situation. ,Anger,Normal,Presentable
327,T10,The Tall person was in a outraging situation. ,Anger,Normal,Tall
328,T10,The Stout person was in a outraging situation. ,Anger,Normal,Stout
329,T10,The Muscular person was in a outraging situation. ,Anger,Normal,Muscular
330,T10,The Ordinary person was in a disapproving situation. ,Disgust,Normal,Ordinary
331,T10,The Presentable person was in a disapproving situation. ,Disgust,Normal,Presentable
332,T10,The Tall person was in a disapproving situation. ,Disgust,Normal,Tall
333,T10,The Stout person was in a disapproving situation. ,Disgust,Normal,Stout
334,T10,The Muscular person was in a disapproving situation. ,Disgust,Normal,Muscular
335,T10,The Ordinary person was in a nauseating situation. ,Disgust,Normal,Ordinary
336,T10,The Presentable person was in a nauseating situation. ,Disgust,Normal,Presentable
337,T10,The Tall person was in a nauseating situation. ,Disgust,Normal,Tall
338,T10,The Stout person was in a nauseating situation. ,Disgust,Normal,Stout
339,T10,The Muscular person was in a nauseating situation. ,Disgust,Normal,Muscular
340,T10,The Ordinary person was in a alarming situation. ,Fear,Normal,Ordinary
341,T10,The Presentable person was in a alarming situation. ,Fear,Normal,Presentable
342,T10,The Tall person was in a alarming situation. ,Fear,Normal,Tall
343,T10,The Stout person was in a alarming situation. ,Fear,Normal,Stout
344,T10,The Muscular person was in a alarming situation. ,Fear,Normal,Muscular
345,T10,The Ordinary person was in a forbidding situation. ,Fear,Normal,Ordinary
346,T10,The Presentable person was in a forbidding situation. ,Fear,Normal,Presentable
347,T10,The Tall person was in a forbidding situation. ,Fear,Normal,Tall
348,T10,The Stout person was in a forbidding situation. ,Fear,Normal,Stout
349,T10,The Muscular person was in a forbidding situation. ,Fear,Normal,Muscular
350,T10,The Ordinary person was in a wonderful situation. ,Happy,Normal,Ordinary
351,T10,The Presentable person was in a wonderful situation. ,Happy,Normal,Presentable
352,T10,The Tall person was in a wonderful situation. ,Happy,Normal,Tall
353,T10,The Stout person was in a wonderful situation. ,Happy,Normal,Stout
354,T10,The Muscular person was in a wonderful situation. ,Happy,Normal,Muscular
355,T10,The Ordinary person was in a pleasing situation. ,Happy,Normal,Ordinary
356,T10,The Presentable person was in a pleasing situation. ,Happy,Normal,Presentable
357,T10,The Tall person was in a pleasing situation. ,Happy,Normal,Tall
358,T10,The Stout person was in a pleasing situation. ,Happy,Normal,Stout
359,T10,The Muscular person was in a pleasing situation. ,Happy,Normal,Muscular
360,T10,The Ordinary person was in a heartbreaking situation. ,Sad,Normal,Ordinary
361,T10,The Presentable person was in a heartbreaking situation. ,Sad,Normal,Presentable
362,T10,The Tall person was in a heartbreaking situation. ,Sad,Normal,Tall
363,T10,The Stout person was in a heartbreaking situation. ,Sad,Normal,Stout
364,T10,The Muscular person was in a heartbreaking situation. ,Sad,Normal,Muscular
365,T10,The Ordinary person was in a saddening situation. ,Sad,Normal,Ordinary
366,T10,The Presentable person was in a saddening situation. ,Sad,Normal,Presentable
367,T10,The Tall person was in a saddening situation. ,Sad,Normal,Tall
368,T10,The Stout person was in a saddening situation. ,Sad,Normal,Stout
369,T10,The Muscular person was in a saddening situation. ,Sad,Normal,Muscular
370,T10,The Ordinary person was in a stunning situation. ,Positive Surprise,Normal,Ordinary
371,T10,The Presentable person was in a stunning situation. ,Positive Surprise,Normal,Presentable
372,T10,The Tall person was in a stunning situation. ,Positive Surprise,Normal,Tall
373,T10,The Stout person was in a stunning situation. ,Positive Surprise,Normal,Stout
374,T10,The Muscular person was in a stunning situation. ,Positive Surprise,Normal,Muscular
375,T10,The Ordinary person was in a exciting situation. ,Positive Surprise,Normal,Ordinary
376,T10,The Presentable person was in a exciting situation. ,Positive Surprise,Normal,Presentable
377,T10,The Tall person was in a exciting situation. ,Positive Surprise,Normal,Tall
378,T10,The Stout person was in a exciting situation. ,Positive Surprise,Normal,Stout
379,T10,The Muscular person was in a exciting situation. ,Positive Surprise,Normal,Muscular
380,T10,The Ordinary person was in a schocking situation. ,Negative Surprise,Normal,Ordinary
381,T10,The Presentable person was in a schocking situation. ,Negative Surprise,Normal,Presentable
382,T10,The Tall person was in a schocking situation. ,Negative Surprise,Normal,Tall
383,T10,The Stout person was in a schocking situation. ,Negative Surprise,Normal,Stout
384,T10,The Muscular person was in a schocking situation. ,Negative Surprise,Normal,Muscular
385,T10,The Ordinary person was in a jarring situation. ,Negative Surprise,Normal,Ordinary
386,T10,The Presentable person was in a jarring situation. ,Negative Surprise,Normal,Presentable
387,T10,The Tall person was in a jarring situation. ,Negative Surprise,Normal,Tall
388,T10,The Stout person was in a jarring situation. ,Negative Surprise,Normal,Stout
389,T10,The Muscular person was in a jarring situation. ,Negative Surprise,Normal,Muscular
